UUID,標題,副標,記者,報紙,版次,發稿日期,連結
6581bd62-94db-4a91-8860-bdd4747498ff,15檔國家隊護盤 有撐,內資集結 逆勢抄底 永豐金、台達電等獲八大行庫、投信等買盤進駐，有望成台股穩盤要角…,【記者廖賢龍╱台北報導】,經濟日報,A1版 要聞,2024-08-04,https://udndata.com/ndapp/Story?no=805&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-04&news_id=10399258
c47514a0-c684-48c1-bb4f-44999a587156,珊卓的好友,,【文╱邱瀟君】,聯合報,D2版 繽紛,2024-08-03,https://udndata.com/ndapp/Story?no=806&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398659
8d61a0b5-4846-4f7b-b3e9-4fb7fc285865,追隨拜登 美媒：賀錦麗敢言挺台,,【國際中心╱綜合報導】,聯合報,A3版 焦點,2024-08-03,https://udndata.com/ndapp/Story?no=807&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398656
aedf37b3-b810-4ad9-bcdf-d709fa6dbe9e,因應美選 新南向該有兩套劇本,,【徐遵慈】,聯合報,A16版 民意論壇,2024-08-03,https://udndata.com/ndapp/Story?no=808&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398609
e6adc888-ebb6-4d50-b5c7-a347753cc694,美德等5國與俄換囚 24人獲釋,,【記者胡玉立、編譯茅毅╱綜合報導】,聯合報,A12版 國際,2024-08-03,https://udndata.com/ndapp/Story?no=809&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398711
59c7cc62-8823-49a2-a00b-571b54698ad4,美俄交惡仍換囚 德國是關鍵,,【編譯江昱蓁、記者胡玉立╱綜合報導】,聯合報,A12版 國際,2024-08-03,https://udndata.com/ndapp/Story?no=810&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398712
555e0168-c967-4093-9818-b0505ae49db6,范斯猛攻非法移民 批賀錦麗失職,,【記者張文馨╱華盛頓報導】,聯合報,A12版 國際,2024-08-03,https://udndata.com/ndapp/Story?no=811&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398714
b0742be3-d7df-43d1-83a1-489b6aff136f,美國 冷戰後最大規模換囚 牽涉美俄等七國共24人,,【本報訊】,經濟日報,A8版 國際,2024-08-03,https://udndata.com/ndapp/Story?no=812&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398735
292928e7-bf7d-4ac8-8188-8b90c4c03d5b,白宮誰當家 歐盟推演劇本,,【編譯陳律安╱綜合外電】,經濟日報,A7版 國際,2024-08-03,https://udndata.com/ndapp/Story?no=813&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398780
6122b448-952f-49ef-97a7-94ca53e962e1,晴空亂流突襲 謹慎不求急功,,【李學詩】,經濟日報,A3版 台股崩跌千點 特別報導,2024-08-03,https://udndata.com/ndapp/Story?no=814&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-03&news_id=10398809
697da30c-6767-41d1-9260-4dd945819b27,川普嗆賀錦麗「突然變黑人」惹議,,【記者張文馨╱華盛頓報導】,聯合報,A8版 國際,2024-08-02,https://udndata.com/ndapp/Story?no=815&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398209
b1a1aea0-a64c-4643-ac1c-6fe5dec94171,不便抨擊的烏克蘭,,【黑白集】,聯合報,A2版 焦點,2024-08-02,https://udndata.com/ndapp/Story?no=816&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398158
1d642b92-edc4-4567-9560-8a5fdfb7f4a9,新現實主義vs.新兩國論 IPAC像放煙火,,【王亮╱中華戰略學會資深研究員（台北市）】,聯合報,A10版 民意論壇,2024-08-02,https://udndata.com/ndapp/Story?no=817&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398106
5ef715a4-2584-4c68-87c8-731547795b10,台達電攻水冷散熱 大斬獲,,【記者陳昱翔╱台北報導】,經濟日報,A5版 焦點,2024-08-02,https://udndata.com/ndapp/Story?no=818&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398276
0c114e06-4176-4af0-8a5b-31a88f436bed,Fed降息時機 面臨多重考驗,,【社論】,經濟日報,A2版 話題,2024-08-02,https://udndata.com/ndapp/Story?no=819&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398397
18cd2e23-80d7-479b-b0df-edc1df298495,鮑爾放鴿：最快9月降息,,【編譯任中原、劉忠勇╱綜合外電】,經濟日報,A1版 要聞,2024-08-02,https://udndata.com/ndapp/Story?no=820&page=41&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-02&news_id=10398379
13f57ecb-60a0-4a05-b639-dcd472b7a212,揮別大撒幣，賴政府施政得勒緊褲帶了,,【社論】,聯合報,A2版 焦點,2024-08-01,https://udndata.com/ndapp/Story?no=821&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397702
6901fde3-510d-40c9-ba17-b89b84c513a0,委內瑞拉的厄運 起於不服從美國,,【馮建三╱政治大學新聞系退休教授（台北市）】,聯合報,A12版 民意論壇,2024-08-01,https://udndata.com/ndapp/Story?no=822&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397648
f9fde4ed-e7bd-42b2-8252-71f7e261e2f2,川普政府前官員：台國防開支嚴重不足,,【國際中心╱綜合報導】,聯合報,A10版 國際,2024-08-01,https://udndata.com/ndapp/Story?no=823&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397633
6a2156a3-b06f-4b5e-ba46-9887dcccd1ee,路透：賀錦麗副手人選 最晚5日公布,,【記者張文馨╱華盛頓報導】,聯合報,A10版 國際,2024-08-01,https://udndata.com/ndapp/Story?no=824&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397634
c8329d34-0e02-4989-982d-029cd9918204,富邦NASDAQ反1 搶鏡,全球股市,【記者崔馨方╱台北報導】,經濟日報,B3版 基金,2024-08-01,https://udndata.com/ndapp/Story?no=825&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397797
b5f56044-0c67-41e5-8a88-42d6267ae6d4,兩檔重押金融 逆勢收紅,,【記者高瑜君╱台北報導】,經濟日報,B2版 基金,2024-08-01,https://udndata.com/ndapp/Story?no=826&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397803
35d548d9-6366-46e1-afd7-89be7ec5ff95,星國印度股 逆勢強漲,,【記者崔馨方╱台北報導】,經濟日報,B1版 基金理財,2024-08-01,https://udndata.com/ndapp/Story?no=827&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397812
91fc3a17-04e4-4193-aff0-34760ad9d1b8,賀錦麗最新民調 領先川普,支持度、好感度均勝出,【編譯盧思綸╱綜合外電】,經濟日報,A8版 國際,2024-08-01,https://udndata.com/ndapp/Story?no=828&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397754
186264ff-b246-4edc-84cd-314f9877b6a7,美中對抗 綿延無期,,【■劉大年】,經濟日報,A4版 焦點,2024-08-01,https://udndata.com/ndapp/Story?no=829&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397761
0a329a59-363c-45b0-a477-a03c4012beac,最弱亞幣 台幣7月貶3.86角,,【記者陳美君╱台北報導】,經濟日報,A2版 話題,2024-08-01,https://udndata.com/ndapp/Story?no=830&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-08-01&news_id=10397778
fd239275-603b-4480-8baf-902534f62d40,交保護費不如思考避戰,美要台軍費提高到GDP5％ 非戰民主國家罕見,【王伯元╱李國鼎科技發展基金會董事長（台北市）】,聯合報,A12版 民意論壇,2024-07-31,https://udndata.com/ndapp/Story?no=831&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397226
ee911ed2-ad8a-4c4f-8b4f-dc18f33fcf9a,制裁委國恐掀移民潮 拜登兩難,,【編譯高詣軒、莊瑞萌╱綜合報導】,聯合報,A10版 國際,2024-07-31,https://udndata.com/ndapp/Story?no=832&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397212
5ad31a65-8345-436f-990f-e4793f538245,酸賀錦麗 范斯挨轟 川普力挺,,【編譯徐榆涵、盧思綸╱綜合報導】,聯合報,A10版 國際,2024-07-31,https://udndata.com/ndapp/Story?no=833&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397214
1e313e34-72c5-4e2d-8325-8981e048ca41,生技期 靈活操作,,【記者王皓正整理】,經濟日報,C5版 上市櫃公司．期貨,2024-07-31,https://udndata.com/ndapp/Story?no=834&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397274
ff0f3c06-f7b3-43de-98f7-4ad30a03bf7a,台積期 短線保守,,【記者周克威整理】,經濟日報,C5版 上市櫃公司．期貨,2024-07-31,https://udndata.com/ndapp/Story?no=835&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397275
5cb5009e-ade8-4dfe-a71d-d48908dd0731,美非投等債 甜蜜點浮現,,【記者蔡靜紋╱台北報導】,經濟日報,B3版 基金,2024-07-31,https://udndata.com/ndapp/Story?no=836&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397362
2042b436-a719-40f0-94b1-19ad65c74316,生技地產ETF 漲勢帶勁,,【記者廖賢龍╱台北報導】,經濟日報,B2版 基金,2024-07-31,https://udndata.com/ndapp/Story?no=837&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397368
b21e7d95-7f7d-4752-82a4-97c790ce3060,14檔ETF規模逆勢成長,,【記者王奐敏╱台北報導】,經濟日報,B1版 基金理財,2024-07-31,https://udndata.com/ndapp/Story?no=838&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397374
ce1ade82-a573-496c-9bbe-2654c21f1fa6,股市長期投資...才是王道,,【■周冠男】,經濟日報,A4版 焦點,2024-07-31,https://udndata.com/ndapp/Story?no=839&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397410
03c5b4d9-dbab-448b-937b-dd2d57b2b311,川普要美元貶值 金融市場恐大亂,,【社論】,經濟日報,A2版 話題,2024-07-31,https://udndata.com/ndapp/Story?no=840&page=42&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-31&news_id=10397347
492f219f-bbdd-4c0a-bb35-8e88dcaab835,學者：未來景氣熱絡下 仍有3隱憂,地緣政治、美總統大選、AI前景,【記者陳素玲╱台北報導】,聯合報,A8版 財經要聞,2024-07-30,https://udndata.com/ndapp/Story?no=841&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396733
914a9d31-1a27-4b0e-a732-e269b4dba62b,賴清德，當心台積電變成美積電,,【吳思鍾╱西陵電子創辦人，曾任電電公會、工商建研會、青創會理事長（台北市）】,聯合報,A12版 民意論壇,2024-07-30,https://udndata.com/ndapp/Story?no=842&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396763
7bcdfbaa-fe60-4f95-9712-1a478f32254f,川普事件：馬基維利主義的反思,,【林一平】,聯合報,A12版 民意論壇,2024-07-30,https://udndata.com/ndapp/Story?no=843&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396760
4223edb5-2efe-4034-9803-b4599592a82d,美總統大選的性別政治,從兩個老男人之爭轉為性別大戰,【陳明莉╱世新大學性別研究所教授（新北市）】,聯合報,A12版 民意論壇,2024-07-30,https://udndata.com/ndapp/Story?no=844&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396761
d070efe6-a252-46ed-9174-1723f6d1d717,美選倒數百日 賀錦麗喚醒民主黨,,【編譯潘勛╱綜合報導】,聯合報,A10版 國際．兩岸,2024-07-30,https://udndata.com/ndapp/Story?no=845&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396752
b18e4a8d-fef4-47fb-ac3d-e346060dbddd,美國情偵蒐Farsight APP 維安利器,華新引進Reveal軟體 以AI找出防守盲點、優勢位置、撤退路線 應用軍事、警調監控、災害勘查,【楊明俊】,經濟日報,D4版 ICT新訊,2024-07-30,https://udndata.com/ndapp/Story?no=846&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396800
9abe34d5-7ef2-4684-b62e-f020721c2263,AI先進製程 投資亮點,,【■陳郁翔（新光台灣富貴基金經理人）】,經濟日報,C2版 市場脈動,2024-07-30,https://udndata.com/ndapp/Story?no=847&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396864
9b17db40-2e42-4eb7-b8ba-c28c0d6d7fbe,美盛銳思美國小型 穩健,成熟市場,【記者崔馨方╱台北報導】,經濟日報,B3版 基金,2024-07-30,https://udndata.com/ndapp/Story?no=848&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396942
08e6324f-bb49-4d01-9378-4d41b4a2695f,歐盟提胡蘿蔔加大棒策略,,【編譯季晶晶、劉忠勇╱綜合外電】,經濟日報,A6版 國際,2024-07-30,https://udndata.com/ndapp/Story?no=849&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-30&news_id=10396910
9265b27a-cca3-4412-945b-7fa60adc1021,一周大事給你抄,,【本報訊】,聯合報,R08版 好讀周報國際力,2024-07-29,https://udndata.com/ndapp/Story?no=850&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396268
d0baa367-0a0d-444d-89c5-afeba21ae205,新款預警機 空軍爭取採購,日本去年增購E-2D 我方有機會「湊團」,【記者程嘉文╱台北報導】,聯合報,A4版 要聞,2024-07-29,https://udndata.com/ndapp/Story?no=851&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396257
c1ec44b0-7719-4f51-ab7d-f4ea34635c5a,范斯讓矽谷再次偉大?,,【文╱編譯吳國卿】,經濟日報,P13版 經濟彭博周報觀點,2024-07-29,https://udndata.com/ndapp/Story?no=852&page=43&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-29&news_id=10396460
