識別碼,來源媒體,新聞分類,發布日期,新聞連結,folder,新聞標題,Source,LLM
f44df2ac-20ff-4c5b-b506-e41c3c3acb37,經濟日報,S13版 台股王ETF,7/28/2024,https://udndata.com/ndapp/Story?no=868&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395868,財經新聞,美股 緊盯財報 - 微軟、蘋果接力發布,UDN,中立
c34d80b0-9342-4622-a94b-b39392cc124a,經濟日報,S06版 台股王台股擂台,7/28/2024,https://udndata.com/ndapp/Story?no=869&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395924,財經新聞,廖祥安 青睞臻鼎百和 - 挑戰者 天生贏家,UDN,中立
ba8a6d36-fe00-4a2a-8042-96732e0b17d1,經濟日報,B1版 投顧觀點,7/28/2024,https://udndata.com/ndapp/Story?no=870&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395954,即時新聞,永豐李學詩 低接不追高,UDN,中立
694cab87-998a-4948-ac3a-61d205056e33,經濟日報,A8版 兩岸,7/28/2024,https://udndata.com/ndapp/Story?no=871&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395896,兩岸新聞,陸拚新質生產力 撐起經濟,UDN,中立
0fc9332f-b1f6-4208-b25c-40d1d7d4e7fa,經濟日報,A3版 台股聚焦,7/28/2024,https://udndata.com/ndapp/Story?no=872&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-28&news_id=10395928,財經新聞,台股短線修正 把握進場良機,UDN,反對
b52a545b-0e52-451a-ae42-4378e81a409a,聯合報,A10版 國際,7/27/2024,https://udndata.com/ndapp/Story?no=873&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-27&news_id=10395302,國際新聞,中俄轟炸機飛美防識區 遭攔截,UDN,中立
c20b30a6-9dce-463c-8a7d-aa1eb9185cbd,聯合報,A10版 國際,7/27/2024,https://udndata.com/ndapp/Story?no=874&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-27&news_id=10395301,國際新聞,美選情突變 以烏領導人倉皇因應,UDN,中立
636af4d2-4980-41af-8f62-e58d87ba4edc,經濟日報,B5版 權證,7/27/2024,https://udndata.com/ndapp/Story?no=875&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-27&news_id=10395457,即時新聞,士電亞力 四檔閃金光,UDN,中立
8082f000-661c-43af-99ec-d976e2ba3196,經濟日報,A3版 台股黑色星期五 特別報導,7/27/2024,https://udndata.com/ndapp/Story?no=876&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-27&news_id=10395465,財經新聞,川普2.0震撼 市場提前演練,UDN,中立
3b0e7117-276d-42c0-8c5c-c8ef0fa45dfc,經濟日報,A1版 要聞,7/27/2024,https://udndata.com/ndapp/Story?no=877&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-27&news_id=10395486,政治新聞,16檔四金力挺 吹反攻號,UDN,中立
7aa8b1de-cbe9-450a-9cc3-03ebc491016a,聯合報,A8版 國際,7/26/2024,https://udndata.com/ndapp/Story?no=878&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394922,國際新聞,賀錦麗出擊 端百日勝選方針,UDN,中立
a81a186f-3328-4581-996a-2aa9d451a9de,聯合報,A8版 國際,7/26/2024,https://udndata.com/ndapp/Story?no=879&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394924,國際新聞,特勤局籲川普 別在戶外造勢 - 槍手輪廓模糊,UDN,中立
2ab92e4c-645f-47be-8631-f54e950cef83,聯合報,A8版 國際,7/26/2024,https://udndata.com/ndapp/Story?no=880&page=44&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394925,國際新聞,內唐亞胡美國會演說 受民主黨冷遇,UDN,中立
90e73650-619d-4296-9141-2185103bb597,聯合報,A8版 國際,7/26/2024,https://udndata.com/ndapp/Story?no=881&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394921,國際新聞,11分鐘談退選 拜登：是時候交棒,UDN,反對
4fb44bd6-6483-4379-a2b1-4ac2b341bd4d,聯合報,A7版 財經要聞,7/26/2024,https://udndata.com/ndapp/Story?no=882&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394912,財經新聞,下半年美日大選 衝擊台半導體,UDN,反對
8009d5c2-ebb0-4cab-aed9-27b5d712db13,聯合報,A10版 民意論壇,7/26/2024,https://udndata.com/ndapp/Story?no=883&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394809,專欄與評論,交易的藝術，川普領導大戰略,UDN,中立
4be47a98-aa70-4252-8bef-23f879c5e23f,經濟日報,C2版 市場脈動,7/26/2024,https://udndata.com/ndapp/Story?no=884&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10395056,即時新聞,反向型債券型ETF 搶手,UDN,中立
24270ebe-564a-4c6c-89ea-995d5d7d44d7,經濟日報,C2版 市場脈動,7/26/2024,https://udndata.com/ndapp/Story?no=885&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10395054,即時新聞,大成鋼巨大 法人力挺 - 籌碼面、技術面雙優,UDN,反對
c2b41fc9-875f-440c-a564-40f71cb762a9,經濟日報,B2版 基金,7/26/2024,https://udndata.com/ndapp/Story?no=886&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394980,財經新聞,債券ETF 強勢吸金,UDN,反對
2f9b4e76-18d4-4fa8-bf88-16187dc73ec0,經濟日報,A6版 國際,7/26/2024,https://udndata.com/ndapp/Story?no=887&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394950,國際新聞,英資管一哥捨棄川普交易,UDN,中立
3c2d7dcf-583a-4ab3-bed4-4b685483df40,經濟日報,A2版 話題,7/26/2024,https://udndata.com/ndapp/Story?no=888&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394974,政治新聞,民調陷拉鋸 川賀將辯論,UDN,中立
dd046a14-4302-4f47-9ccc-c695dec17d2d,經濟日報,A2版 話題,7/26/2024,https://udndata.com/ndapp/Story?no=889&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394973,政治新聞,人民幣噴發 攀兩個半月高點,UDN,中立
9003071e-5f26-492a-a153-2355bffd3be8,經濟日報,A1版 要聞,7/26/2024,https://udndata.com/ndapp/Story?no=890&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-26&news_id=10394966,政治新聞,美科技股掀風暴 台股警戒,UDN,中立
a5225ab6-0571-41a3-9ffe-c507e9d2b58f,聯合報,A12版 民意論壇,7/25/2024,https://udndata.com/ndapp/Story?no=891&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394384,專欄與評論,憲法法庭阻國會改革 藍白怎麼辦,UDN,中立
864b391c-85ef-4429-8c19-0fa21fac5fa6,聯合報,A12版 民意論壇,7/25/2024,https://udndata.com/ndapp/Story?no=892&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394381,專欄與評論,因應美國政局的可能變化,UDN,反對
c5679e78-fdca-46bf-8985-05e9f88d6fd2,聯合報,A10版 國際,7/25/2024,https://udndata.com/ndapp/Story?no=893&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394369,國際新聞,內唐亞胡演說 美議員想杯葛 - 堅定支持者拜登已退選 賀錦麗曾批以國未保護平民,UDN,中立
4c4bb786-e93c-45a6-b9e6-2518c60b4003,聯合報,A10版 國際,7/25/2024,https://udndata.com/ndapp/Story?no=894&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394367,國際新聞,威州造勢大熱 賀錦麗批川普定罪重犯,UDN,反對
1400a37a-cc45-47d3-9085-a9c9ef139868,聯合報,A10版 國際,7/25/2024,https://udndata.com/ndapp/Story?no=895&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394371,國際新聞,川普批賀「極左」 叫戰多場辯論,UDN,中立
28b84591-8966-468b-b5e2-701e8372f0b8,聯合報,A10版 國際,7/25/2024,https://udndata.com/ndapp/Story?no=896&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394368,國際新聞,拜登康復返白宮 將向全民說明退選,UDN,中立
c494b5d3-c93c-4ac7-a4e6-c478c5c6117f,經濟日報,C2版 市場脈動,7/25/2024,https://udndata.com/ndapp/Story?no=897&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394559,即時新聞,先進封裝 逢回找買點,UDN,中立
6bee38a9-25ea-46cc-8666-87730762b666,經濟日報,B2版 基金,7/25/2024,https://udndata.com/ndapp/Story?no=898&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394535,財經新聞,美投等債 吸金魅力強,UDN,中立
7ed24e53-21be-463b-97a5-3c62ac5b612c,經濟日報,B2版 基金,7/25/2024,https://udndata.com/ndapp/Story?no=899&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394533,財經新聞,成熟市場非投等債 抗波動,UDN,中立
c635b81f-69cb-4644-89bf-b76b7653ce81,經濟日報,A9版 金融,7/25/2024,https://udndata.com/ndapp/Story?no=900&page=45&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394583,財經新聞,公股銀逢低加碼台股,UDN,無關
96f30901-1f15-41ff-8135-1a000138b3a7,經濟日報,A5版 國際,7/25/2024,https://udndata.com/ndapp/Story?no=901&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394494,國際新聞,賀錦麗民調超前川普,UDN,反對
12473b3f-d739-45f7-b987-43cdb0557b7b,經濟日報,A4版 焦點,7/25/2024,https://udndata.com/ndapp/Story?no=902&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394490,政治新聞,央行總裁颱風天沒放假 楊金龍盯國際匯市動向,UDN,中立
482fd590-f0a3-4893-a1e3-42b9307324c6,經濟日報,A4版 焦點,7/25/2024,https://udndata.com/ndapp/Story?no=903&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394491,政治新聞,美國川普PK中共三中全會,UDN,中立
3e84fb65-adb8-4ba7-bca4-7e6fc97c87e0,經濟日報,A2版 話題,7/25/2024,https://udndata.com/ndapp/Story?no=904&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-25&news_id=10394496,政治新聞,賴政府落實財經政見得加把勁,UDN,中立
954d5c07-f22b-4786-a51f-2abbe871fb0a,聯合報,A9版 國際,7/24/2024,https://udndata.com/ndapp/Story?no=905&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393988,國際新聞,川普遇刺「重大疏漏」 美特勤局長請辭,UDN,中立
b774f380-4b6e-427d-9da6-0576b04fcd89,聯合報,A9版 國際,7/24/2024,https://udndata.com/ndapp/Story?no=906&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393987,國際新聞,日本：美日持續合作護台海和平 - 被問到白宮若易主,UDN,反對
e7fdc1cb-9312-4ad5-bf70-5e00ca1a21d8,聯合報,A9版 國際,7/24/2024,https://udndata.com/ndapp/Story?no=907&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393985,國際新聞,拚選戰 賀錦麗「要錢有錢、要人有人」,UDN,中立
29ff66b6-83ea-470e-80aa-bcb7e5edb9e0,聯合報,A9版 國際,7/24/2024,https://udndata.com/ndapp/Story?no=908&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393986,國際新聞,紐時：擊敗川普需拿出願景政策 - 拜登包袱未解,UDN,中立
758d333c-facf-4285-851f-de997b615a61,聯合報,A2版 焦點,7/24/2024,https://udndata.com/ndapp/Story?no=909&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393922,政治新聞,拜登打烊，賴建國放飛,UDN,反對
41d3d397-9d82-4f2c-86e6-d3a3351c9d02,聯合報,A13版 民意論壇,7/24/2024,https://udndata.com/ndapp/Story?no=910&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393875,專欄與評論,拜登指定繼承 賀錦麗3步安內攘外,UDN,中立
26159c5a-c6c3-4dfb-b5cf-2576bcffe443,聯合報,A13版 民意論壇,7/24/2024,https://udndata.com/ndapp/Story?no=911&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393874,專欄與評論,賀錦麗想贏 靠內外奇招 - 大力發展美製造業 促俄烏和談 與大陸合作,UDN,反對
b1d1cbd7-a5ea-46c2-ae21-7bcb19e2e5c3,聯合報,A13版 民意論壇,7/24/2024,https://udndata.com/ndapp/Story?no=912&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393873,專欄與評論,借鏡美國 賴總統應正視3大危機 - 全球化影響、美式民主缺陷與人民素質漸低,UDN,反對
2bd1068a-31df-4ac0-8a26-841e576c619f,聯合報,A10版 兩岸,7/24/2024,https://udndata.com/ndapp/Story?no=913&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393855,兩岸新聞,北京外交出擊 意在專注「安內」,UDN,中立
dbeeb918-f1de-42df-897b-73cee3005125,聯合報,A1版 要聞,7/24/2024,https://udndata.com/ndapp/Story?no=914&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10393921,政治新聞,支持票數遠超門檻 賀錦麗穩獲民主黨提名,UDN,反對
3f5be2fa-c3e2-4d2a-bbfd-88e3bd8da647,經濟日報,C7版 期貨,7/24/2024,https://udndata.com/ndapp/Story?no=915&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10394109,財經新聞,半導體30期 觀望,UDN,反對
f84e76a6-02b3-49ac-b15c-b30b484d685b,經濟日報,C7版 期貨,7/24/2024,https://udndata.com/ndapp/Story?no=916&page=46&udndbid=udnfree&SearchString=JiMyNDAyOTsmIzI2MjIyOyuk6bTBPj0yMDI0MDcyMiuk6bTBPD0yMDI0MTEwNyuz%2BKdPPcFwpliz%2BHy4Z8DZpOmz%2BHzBcKZYsd%2Bz%2BHxVcGFwZXI%3D&sharepage=20&select=1&kind=2&article_date=2024-07-24&news_id=10394108,財經新聞,生技期 有望續強,UDN,中立
